restlessness,speech_speed,eye_contact_breaks,facial_strain,multitasking,hours_of_sleep,caffeine_intake,sleep_caffeine_interaction,anxiety_score_target,topic_drift,logical_confusion,overwhelmed_by_tasks,mood_shifts,instability_symptom_count,stability_target,contradiction,timeline_inconsistency,cognitive_pauses,over_rehearsed_responses,stress_smiles,body_language_contradiction,contradiction_and_pause,integrity_score_target,observer_gut_feeling,persona
0,normal,9.5,0,1,6.979137574230434,3.0,1.9947843935576084,2.5893254282771454,0,0,0,0,0,Stable,0,0,0,0,0,0,0,99.27832996231444,Good,low_risk
0,normal,18.5,1,0,4.4272551815666645,2.0,1.8090850605222215,7.953993870925182,0,1,0,1,2,Unstable,1,0,0,0,0,1,0,68.5552960331804,Bad,volatile
0,normal,18.0,0,0,5.029900110579195,4.0,1.205980022115839,7.567702130634701,0,0,1,0,1,Stable,0,0,0,0,0,0,0,84.6814655434024,Bad,anxious_honest
1,fast,20.5,1,1,4.742527362045664,2.0,1.9141757873485545,7.273313570040896,1,0,1,1,3,Unstable,0,0,0,0,0,1,0,65.3380987781195,Bad,volatile
0,normal,3.5,1,0,7.264972210067241,3.0,2.0662430525168105,4.067617707334143,0,0,0,0,0,Stable,0,0,0,0,0,0,0,98.94670509434502,Good,low_risk
0,slow,7.5,0,0,7.721839084550705,3.0,2.1804597711376763,2.453876967363589,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Good,low_risk
1,fast,6.5,1,0,8.091394891787381,1.0,4.5456974458936905,0.5845758040135267,0,0,0,0,0,Stable,0,0,0,0,0,0,0,87.98735335387536,Good,low_risk
1,fast,12.0,1,1,3.5927217040589303,5.0,0.7654536173431551,10.0,1,0,0,0,1,Stable,0,0,1,0,0,0,0,80.77448300525297,Bad,trauma_survivor
0,fast,11.0,1,1,4.4136550601597815,4.0,1.0827310120319562,7.7366532084482325,0,1,0,0,1,Stable,0,0,0,0,0,0,0,82.74150366460056,Good,anxious_honest
1,normal,16.0,1,1,3.0,3.0,1.0,10.0,0,0,0,1,1,Unstable,0,0,1,0,0,0,0,68.38918261146345,Bad,trauma_survivor
1,fast,14.5,1,0,3.9550875372305274,5.0,0.8258479228717546,10.0,1,0,0,1,2,Unstable,0,0,0,0,1,0,0,52.78568903703477,Bad,volatile
1,fast,7.5,1,0,5.073106708365264,5.0,1.0121844513942106,6.358354325761949,0,0,0,0,0,Stable,1,1,1,1,1,1,1,0.0,Good,deceptive
1,slow,21.5,1,0,4.8668693488472465,3.0,1.4667173372118116,8.98602421171782,0,1,0,0,1,Stable,1,0,1,0,0,1,1,47.446454973235674,Bad,volatile
1,normal,10.0,0,1,3.3075665156233742,5.0,0.7179277526038957,8.778567545095683,0,0,0,0,0,Stable,0,0,0,0,0,0,0,84.1195027860432,Bad,anxious_honest
0,normal,1.5,1,0,6.877908754092027,3.0,1.9694771885230067,2.2409882463401027,0,0,0,0,0,Stable,0,0,0,0,0,0,0,77.6380391319235,Good,low_risk
1,fast,14.0,0,1,5.34164234952578,3.0,1.585410587381445,8.740775805818554,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Good,anxious_honest
1,fast,17.0,1,1,4.560838131425356,5.0,0.9268063552375594,8.282374861335171,0,0,0,0,0,Stable,1,0,0,0,0,0,0,89.90828903348151,Good,anxious_honest
1,normal,13.0,0,1,4.369409193857527,3.0,1.3423522984643816,9.095628229878495,0,0,0,0,0,Stable,0,0,0,0,0,0,0,87.40304087887478,Bad,anxious_honest
1,fast,12.0,0,0,4.852178778338949,2.0,1.9507262594463164,8.512655693561397,0,0,0,0,0,Stable,1,0,0,0,0,0,0,87.66446748053637,Good,anxious_honest
0,normal,12.5,0,0,7.649190701645651,0.0,8.64919070164565,1.2290650430332546,0,0,0,0,0,Stable,0,0,0,0,0,0,0,69.34593917939782,Bad,low_risk
0,normal,21.5,1,0,4.270901532508356,2.0,1.7569671775027853,10.0,1,1,0,0,2,Unstable,0,1,0,0,0,0,0,72.39829702925891,Good,volatile
0,normal,8.5,0,0,6.998867962473202,2.0,2.6662893208244007,1.9869730279738826,0,0,0,0,0,Stable,0,0,0,0,0,0,0,91.8411252101374,Good,low_risk
1,normal,10.5,0,0,5.047406458183308,2.0,2.0158021527277694,8.21483549225537,0,1,0,1,2,Unstable,1,1,1,1,1,1,1,0.0,Bad,deceptive
0,slow,4.5,0,0,6.713138098377126,3.0,1.9282845245942815,3.136307558365244,0,0,0,0,0,Stable,0,0,0,0,0,0,0,84.03246298819519,Good,low_risk
0,fast,3.5,0,0,7.198120769370203,2.0,2.7327069231234007,1.5975642298233028,0,0,0,0,0,Stable,1,0,0,0,0,0,0,84.95633236651618,Good,low_risk
1,normal,13.5,1,1,5.328187393110002,4.0,1.2656374786220004,6.1845430537522885,0,0,1,0,1,Stable,1,1,1,0,1,1,1,0.0,Bad,deceptive
0,normal,9.5,1,1,7.555964073929751,2.0,2.85198802464325,1.3076078858962839,0,0,0,0,0,Stable,0,0,0,0,0,0,0,85.00132305252414,Good,low_risk
0,normal,7.5,1,1,4.990351788293242,2.0,1.9967839294310805,7.211338544296709,1,0,0,0,1,Stable,1,0,1,1,1,1,1,8.913744562234514,Bad,deceptive
1,fast,21.0,1,1,3.0,5.0,0.6666666666666666,10.0,0,1,0,0,1,Unstable,0,0,0,0,0,1,0,71.17515483411722,Good,trauma_survivor
0,fast,11.5,0,0,7.15190733537662,0.0,8.15190733537662,3.0007265434939727,0,0,0,0,0,Stable,0,0,0,0,0,0,0,84.13303076462856,Good,low_risk
0,slow,1.5,0,0,7.45193022967435,1.0,4.225965114837175,1.5993632848919535,0,0,0,0,0,Stable,0,0,0,0,0,0,0,99.6738451777915,Good,low_risk
0,fast,10.5,0,0,6.9088769210941585,3.0,1.9772192302735396,5.899001383053284,0,0,1,1,2,Unstable,1,0,0,1,1,1,0,26.748044014505076,Bad,deceptive
0,fast,18.0,1,0,3.8198980789684884,6.0,0.6885568684240698,9.476181178306954,0,0,1,1,2,Unstable,0,0,0,0,0,0,0,84.42398757450003,Bad,trauma_survivor
1,fast,18.0,0,0,4.82133668506882,3.0,1.455334171267205,8.820066611143641,0,0,0,0,0,Stable,0,0,0,0,0,0,0,90.34762407759094,Bad,anxious_honest
1,fast,18.0,1,0,4.353678198889722,3.0,1.3384195497224305,7.015644095624218,0,1,0,0,1,Stable,0,0,0,0,0,0,0,88.17173577303078,Good,anxious_honest
1,normal,16.0,1,1,3.882170550053463,4.0,0.9764341100106926,8.917030064609557,1,0,0,0,1,Stable,0,0,0,0,0,0,0,91.5853680844684,Good,anxious_honest
1,fast,16.0,1,1,4.592100898999478,3.0,1.3980252247498695,7.667134481017611,0,0,0,0,0,Stable,0,0,0,0,0,0,0,88.52972803944988,Good,anxious_honest
0,fast,17.0,1,1,3.562110402911032,5.0,0.7603517338185054,10.0,0,0,0,1,1,Stable,0,0,0,0,0,0,0,80.4015804728099,Good,anxious_honest
0,slow,1.5,0,0,6.834233407980535,3.0,1.9585583519951337,3.055250601631332,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,99.30753274251364,Good,low_risk
0,slow,3.5,0,0,7.6768418480696266,1.0,4.338420924034813,1.6292968240046808,0,0,0,0,0,Stable,0,0,0,0,0,1,0,87.5157939548618,Good,low_risk
1,slow,2.5,0,0,7.664196706814347,2.0,2.888065568938116,1.8556285924799305,0,0,0,0,0,Stable,0,0,0,0,0,0,0,97.9018281273968,Good,low_risk
0,fast,17.0,0,1,5.3927724789908265,4.0,1.2785544957981654,8.568840458173213,0,0,0,0,0,Stable,1,0,0,0,0,0,0,88.4311668316649,Bad,anxious_honest
1,fast,13.5,1,1,3.9851550404466067,4.0,0.9970310080893213,7.678204025254206,1,0,0,0,1,Stable,1,1,1,1,0,1,1,13.407806968544035,Bad,deceptive
0,slow,3.5,0,0,6.4895533450757865,1.0,3.7447766725378933,2.3068143448543763,0,0,0,0,0,Stable,0,0,0,0,0,1,0,100.0,Good,low_risk
1,normal,17.0,1,1,4.559249515930373,3.0,1.3898123789825934,10.0,1,0,0,1,2,Unstable,0,1,0,0,0,1,0,65.98897725044046,Bad,trauma_survivor
1,fast,15.0,0,1,3.469822666475454,5.0,0.7449704444125756,9.068994294670595,0,0,0,0,0,Unstable,0,1,0,0,0,0,0,73.49458477283494,Good,anxious_honest
0,normal,20.0,1,1,4.183107881310473,4.0,1.0366215762620947,7.558926080634903,0,1,0,1,2,Unstable,0,0,0,0,0,0,0,91.78343002684225,Bad,anxious_honest
1,slow,12.5,0,0,5.840048867677828,5.0,1.1400081446129713,6.576383689720096,1,0,0,0,1,Stable,0,1,1,1,0,1,0,19.264356269300066,Bad,deceptive
0,normal,9.5,0,0,6.577660987991409,1.0,3.7888304939957047,1.6681092868056253,0,0,0,0,0,Stable,0,0,0,0,0,0,0,92.92607988874333,Good,low_risk
1,normal,18.0,1,0,5.759248601917575,3.0,1.6898121504793937,7.929285803238551,0,0,0,0,0,Stable,1,0,0,0,0,0,0,96.75719937583345,Good,anxious_honest
1,fast,15.0,1,0,5.06197184099961,2.0,2.0206572803332032,8.546926867376644,0,1,0,0,1,Unstable,0,0,0,0,0,1,0,81.96368882062458,Good,anxious_honest
0,slow,8.5,1,0,6.038229387135991,3.0,1.7595573467839978,2.3074425483953385,0,0,0,0,0,Stable,0,0,0,0,0,0,0,96.80855371216491,Good,low_risk
0,fast,12.5,0,1,4.429878736679877,5.0,0.9049797894466461,10.0,0,0,0,0,0,Stable,0,0,0,0,0,0,0,52.79388516671727,Bad,volatile
1,normal,6.5,0,0,8.402092575695645,2.0,3.134030858565215,0.6884117983388476,0,0,0,0,0,Stable,0,0,0,0,0,0,0,90.7214610999752,Good,low_risk
0,fast,16.0,1,0,3.772650067130562,4.0,0.9545300134261124,10.0,0,0,0,0,0,Stable,0,1,0,0,0,0,0,70.72702928582214,Bad,trauma_survivor
1,fast,20.5,1,1,3.0,5.0,0.6666666666666666,9.382194369295473,1,0,0,0,1,Unstable,1,1,0,0,1,1,0,64.71010695085872,Bad,volatile
1,fast,12.5,1,1,3.5974052852417717,4.0,0.9194810570483544,7.597869727875589,0,0,1,1,2,Unstable,1,0,0,0,1,1,0,56.28188068125086,Bad,volatile
1,fast,19.0,0,1,3.324090575375041,4.0,0.8648181150750082,6.78807360938744,0,1,0,0,1,Stable,0,0,0,0,0,0,0,80.51103504146583,Bad,anxious_honest
1,slow,17.5,1,0,3.1997720374250775,5.0,0.6999620062375129,10.0,1,1,1,1,4,Unstable,0,1,1,0,1,1,0,65.3919741389966,Bad,volatile
0,normal,15.5,1,1,3.79791042870031,5.0,0.7996517381167183,5.995793546733566,1,1,0,1,3,Unstable,1,1,1,1,1,0,1,0.0,Bad,deceptive
1,normal,11.5,1,0,3.1568645958938886,3.0,1.0392161489734721,8.839723654008909,1,1,0,0,2,Unstable,1,0,1,1,1,0,1,33.372966701068805,Bad,volatile
0,fast,4.5,0,0,7.514445830839529,0.0,8.514445830839529,1.0560228133356728,0,0,0,0,0,Stable,0,0,0,0,0,0,0,78.45439364971365,Bad,low_risk
1,fast,11.5,1,0,5.334294524910997,2.0,2.111431508303666,6.212087392082322,0,0,1,0,1,Stable,0,1,1,0,1,1,0,19.475933424644065,Good,deceptive
1,fast,20.0,1,1,3.816183664517096,3.0,1.204045916129274,9.514148577254929,0,0,0,1,1,Stable,0,0,0,0,0,0,0,80.24804683340973,Bad,trauma_survivor
0,normal,11.5,1,0,4.4461499064226,5.0,0.9076916510704334,8.864275112275719,0,0,0,0,0,Stable,1,1,1,1,0,1,1,0.0,Bad,deceptive
0,slow,16.0,1,1,3.3555118708773115,4.0,0.8711023741754623,10.0,0,1,0,1,2,Unstable,0,0,0,0,0,1,0,79.51970539211433,Bad,trauma_survivor
1,fast,11.5,1,1,4.302740947418134,5.0,0.8837901579030224,10.0,1,1,1,0,3,Unstable,1,0,0,0,0,0,0,82.77588359003386,Bad,volatile
0,normal,12.5,1,0,4.14403346924788,3.0,1.28600836731197,7.615343026113565,1,0,1,0,2,Unstable,0,0,1,0,1,1,0,59.282786719749986,Bad,volatile
1,fast,10.5,1,1,5.067543377747479,2.0,2.0225144592491597,6.525031562404564,0,0,0,0,0,Stable,1,1,1,0,1,1,1,0.0,Bad,deceptive
1,normal,10.5,1,0,5.944581554670148,3.0,1.736145388667537,8.128739756541986,0,0,0,0,0,Stable,1,1,1,0,0,1,1,0.0,Bad,deceptive
1,normal,18.5,1,0,3.886051867495836,2.0,1.6286839558319455,8.28027439724308,0,0,1,1,2,Unstable,0,1,0,1,1,1,0,54.7645796020426,Bad,volatile
1,normal,13.5,0,0,6.518577641434083,2.0,2.5061925471446944,6.47655357106142,0,1,0,0,1,Stable,0,1,1,0,1,1,0,29.529322919219524,Bad,deceptive
1,fast,13.5,1,1,3.7179629354708292,3.0,1.1794907338677074,9.97741060762081,1,1,0,1,3,Unstable,1,0,0,0,1,0,0,64.67720480324621,Good,volatile
1,fast,7.5,1,0,7.546629593726587,2.0,2.8488765312421958,6.822701518962161,1,0,0,0,1,Stable,1,0,0,0,1,1,0,20.661657199321684,Bad,deceptive
1,fast,19.5,1,1,4.798418048489888,2.0,1.932806016163296,9.463149678205347,0,0,1,1,2,Unstable,1,1,0,0,1,0,0,75.4348267520637,Good,volatile
0,slow,4.5,0,0,6.102791926728934,3.0,1.7756979816822336,1.4179502324071331,0,0,0,0,0,Stable,0,0,0,0,0,0,0,70.1492071801099,Good,low_risk
0,slow,3.5,0,0,7.27682849549084,0.0,8.27682849549084,2.7132331472107953,0,0,0,0,0,Stable,0,0,0,0,0,0,0,98.7798797708253,Good,low_risk
1,normal,9.0,1,1,4.089577168069977,4.0,1.0179154336139953,8.001410821694897,0,0,0,1,1,Stable,0,1,0,0,0,0,0,90.3208644420616,Good,anxious_honest
0,fast,3.5,0,0,6.407716598279222,3.0,1.8519291495698056,0.9795556787743527,0,0,0,0,0,Stable,0,0,0,0,0,0,0,82.67086786734926,Good,low_risk
0,normal,16.5,0,0,5.780378364536908,4.0,1.3560756729073815,6.522087514302148,1,1,0,1,3,Unstable,1,1,1,0,0,0,1,7.548800422356796,Bad,deceptive
1,normal,23.0,1,1,4.5008697134956215,4.0,1.1001739426991244,10.0,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,70.38181444898495,Good,trauma_survivor
1,fast,21.0,1,0,3.56090445005767,4.0,0.912180890011534,10.0,0,0,1,1,2,Unstable,0,0,0,0,0,1,0,77.67270782454847,Bad,trauma_survivor
1,fast,15.0,1,0,6.266428449689174,5.0,1.211071408281529,8.741656995657053,0,0,0,1,1,Stable,1,0,0,0,0,0,0,93.88349175255746,Bad,anxious_honest
0,fast,11.5,1,1,4.271194299316867,2.0,1.7570647664389556,8.720864046581585,0,0,0,1,1,Unstable,0,0,0,0,0,0,0,68.36138456525649,Bad,volatile
1,slow,10.0,0,1,4.227839311345321,4.0,1.0455678622690643,7.151650122629542,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,84.88239585094676,Good,anxious_honest
1,slow,16.5,0,0,3.4512746012450095,3.0,1.1128186503112523,7.577038849302667,1,1,0,0,2,Unstable,0,0,0,0,0,1,0,61.75993179140084,Bad,volatile
1,normal,15.0,1,0,4.0673125775394405,4.0,1.013462515507888,8.750533841297178,0,0,0,1,1,Unstable,0,0,0,0,0,0,0,84.4342396087983,Good,anxious_honest
1,fast,9.0,1,0,4.233579821624735,2.0,1.744526607208245,8.687329308773032,0,0,0,0,0,Stable,1,0,0,0,0,0,0,82.99098955648542,Good,anxious_honest
0,normal,2.5,0,0,8.722893814793828,0.0,9.722893814793828,0.0,0,0,0,0,0,Stable,1,0,0,0,0,0,0,88.4297547888965,Bad,low_risk
1,normal,8.5,1,1,5.040326063369664,2.0,2.0134420211232213,5.636937266693769,1,0,0,0,1,Stable,1,1,1,1,1,1,1,7.551257096156957,Bad,deceptive
1,normal,16.0,1,1,3.289918146217765,3.0,1.0724795365544413,7.39576039845035,0,1,0,0,1,Stable,0,0,0,0,0,1,0,76.26304072222084,Good,anxious_honest
0,normal,15.0,1,1,3.533789988757486,5.0,0.7556316647929143,8.942942584740674,1,0,0,1,2,Unstable,0,0,0,0,0,0,0,100.0,Good,anxious_honest
0,fast,17.0,1,1,3.2508418113845847,5.0,0.7084736352307641,8.711489188945585,0,0,0,0,0,Stable,1,0,0,0,0,1,0,90.1154243375404,Bad,anxious_honest
1,slow,12.5,1,1,5.274055495291806,2.0,2.0913518317639355,7.0450651499038575,0,0,0,0,0,Unstable,1,1,0,1,0,1,0,27.399047142898013,Good,deceptive
1,slow,17.5,0,1,4.588105755052452,3.0,1.397026438763113,9.424084634356568,1,0,1,1,3,Unstable,0,0,0,0,0,1,0,73.16815071494895,Good,volatile
1,fast,19.0,0,0,3.0,4.0,0.8,8.67649187527268,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,76.45492614396645,Good,anxious_honest
1,normal,10.5,0,0,9.457596253995975,2.0,3.4858654179986583,0.0,0,0,0,0,0,Stable,0,0,0,0,0,0,0,88.54690453562334,Good,low_risk
0,normal,14.5,0,0,4.197621874429424,3.0,1.299405468607356,5.891968532540041,0,0,0,1,1,Unstable,0,0,1,1,1,1,0,26.020205305286755,Bad,deceptive
0,normal,13.5,1,1,3.9575289062143595,3.0,1.2393822265535899,9.269349781093045,1,0,1,0,2,Unstable,0,0,0,0,1,0,0,70.76291464123878,Bad,volatile
1,fast,14.5,1,0,5.746321328887673,5.0,1.1243868881479455,7.0059971236562735,0,0,0,0,0,Unstable,1,1,0,0,0,1,0,14.013477461155885,Bad,deceptive
0,normal,7.5,0,0,8.44757831708057,2.0,3.14919277236019,1.5279904999511742,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Good,low_risk
1,normal,14.0,0,0,3.0,5.0,0.6666666666666666,10.0,0,0,1,0,1,Stable,0,0,1,0,0,1,0,73.95562695486464,Bad,trauma_survivor
1,slow,15.0,1,0,4.600457991259898,4.0,1.1200915982519795,7.643725654966713,0,0,0,0,0,Stable,0,0,0,0,0,1,0,91.6630926008073,Good,anxious_honest
0,normal,3.5,1,0,8.144578968560936,0.0,9.144578968560936,1.9871259911361587,0,0,0,0,0,Stable,0,0,0,0,0,0,0,83.1154416846195,Good,low_risk
1,slow,11.5,1,0,3.844571578665082,2.0,1.6148571928883608,8.9686378729558,0,0,1,1,2,Unstable,0,0,0,0,0,1,0,55.04064583140673,Good,volatile
0,normal,6.5,0,0,6.884763187429767,2.0,2.6282543958099223,3.0928378695600576,0,0,0,0,0,Stable,0,0,0,0,0,0,0,84.27586544593343,Good,low_risk
0,normal,10.5,1,0,4.888098324811212,5.0,0.9813497208018687,8.791099674128645,1,0,0,1,2,Unstable,0,1,1,1,1,1,0,10.556519840918089,Bad,deceptive
1,normal,9.5,0,1,4.716940240817626,4.0,1.1433880481635252,5.893201257540306,1,0,1,0,2,Unstable,1,1,0,1,1,0,0,25.88316794156269,Good,deceptive
0,normal,16.0,1,0,4.874221090816937,4.0,1.1748442181633876,9.996497867858803,0,0,0,0,0,Stable,1,0,0,0,0,0,0,76.38469618083087,Good,anxious_honest
1,slow,15.0,0,0,3.688860152752184,4.0,0.9377720305504369,8.21337651158926,0,0,0,1,1,Stable,0,0,1,0,0,0,0,92.73022991387737,Good,anxious_honest
0,normal,13.5,0,1,5.375110299696401,2.0,2.1250367665654672,7.415976827918838,0,0,1,1,2,Unstable,0,1,1,0,1,1,0,32.13524282668705,Bad,deceptive
1,fast,21.0,1,0,3.2756959182278145,3.0,1.0689239795569536,10.0,1,0,0,0,1,Stable,1,1,0,0,0,0,0,74.46227454237872,Bad,trauma_survivor
0,normal,7.5,0,0,8.196425975266465,1.0,4.598212987633232,0.0,0,0,0,0,0,Stable,1,0,0,0,0,1,0,89.40099249434809,Good,low_risk
0,fast,2.5,0,0,6.704923137345256,0.0,7.704923137345256,2.551286168000165,0,0,0,0,0,Stable,0,0,0,0,0,0,0,91.15890910287347,Bad,low_risk
1,fast,13.0,1,1,3.0,4.0,0.8,10.0,1,0,0,0,1,Stable,0,1,0,0,0,0,0,87.58094053777702,Bad,trauma_survivor
0,normal,19.0,0,1,5.115432422437188,5.0,1.0192387370728646,6.169010889079811,0,1,0,0,1,Stable,0,0,0,0,0,0,0,69.7688837269984,Good,anxious_honest
0,fast,6.5,1,0,7.121232501489679,2.0,2.7070775004965597,1.069997705005606,0,0,0,1,1,Stable,0,0,0,0,0,0,0,92.22788064435797,Good,low_risk
0,normal,16.5,1,1,5.064773145522604,4.0,1.2129546291045208,6.258525100206944,0,0,0,0,0,Stable,1,0,0,1,1,1,0,3.5802983393902217,Bad,deceptive
1,normal,16.0,1,0,4.654270105579758,5.0,0.9423783509299596,9.806844652128515,0,0,0,0,0,Stable,0,0,0,0,0,0,0,96.09281964642003,Good,anxious_honest
0,normal,4.5,0,0,6.09607243240084,3.0,1.77401810810021,2.1209093979132563,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Bad,low_risk
0,slow,9.5,0,1,5.4281721180877565,2.0,2.1427240393625855,6.0829133512067575,1,1,1,0,3,Unstable,1,0,1,0,1,1,1,7.219133918888367,Bad,deceptive
0,normal,8.5,0,0,6.776930365743652,1.0,3.888465182871826,3.541122531051254,0,0,0,0,0,Stable,1,0,0,0,0,0,0,87.01859532838421,Good,low_risk
0,slow,7.5,0,0,6.842152679440779,1.0,3.9210763397203894,2.33983539113758,0,0,0,0,0,Stable,0,0,0,0,0,1,0,87.55623976601706,Good,low_risk
0,normal,12.5,1,0,5.703140367395326,3.0,1.6757850918488315,7.238290449095801,1,1,0,0,2,Unstable,1,1,1,0,1,1,1,5.774855932881378,Bad,deceptive
1,fast,10.5,1,1,4.27859427159132,2.0,1.7595314238637734,8.20736438881009,1,0,0,0,1,Unstable,1,0,1,1,1,1,1,7.955051461764653,Bad,deceptive
1,slow,10.0,1,1,4.841549071906458,2.0,1.9471830239688195,8.27911731701435,0,0,0,0,0,Stable,0,0,0,0,0,0,0,85.59439170219771,Good,anxious_honest
0,fast,20.0,1,1,6.368917603021125,4.0,1.4737835206042251,8.660061399882167,0,0,0,1,1,Stable,0,1,0,0,0,0,0,84.10188986246962,Good,anxious_honest
0,fast,9.5,0,0,5.170611817880079,4.0,1.234122363576016,5.151299902616273,1,0,1,0,2,Unstable,1,1,1,1,0,0,1,7.216937306492281,Bad,deceptive
0,normal,11.5,1,0,6.571806142064501,0.0,7.571806142064501,1.4603551015146476,0,0,0,0,0,Stable,0,0,0,0,0,0,0,90.45247159671334,Good,low_risk
1,fast,15.0,1,0,4.800075250508294,2.0,1.933358416836098,6.680199014074846,0,0,0,0,0,Stable,0,0,0,0,0,0,0,63.97722404585288,Good,anxious_honest
1,fast,15.5,0,1,5.492003906852657,2.0,2.1640013022842193,7.60469438883389,1,1,1,1,4,Unstable,1,0,0,0,0,0,0,53.02053247048878,Bad,volatile
1,slow,20.5,1,1,3.6639331165323896,4.0,0.9327866233064779,9.59275086137021,1,1,1,1,4,Unstable,1,0,0,1,0,1,0,53.922027630082454,Bad,volatile
0,normal,7.5,0,0,6.271321917777723,2.0,2.423773972592574,0.5571084450997956,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,85.82136957836171,Good,low_risk
1,slow,12.0,1,0,3.486805318012207,6.0,0.6409721882874582,10.0,1,0,1,0,2,Unstable,0,1,0,0,0,0,0,85.62934365491431,Good,trauma_survivor
1,normal,13.5,1,1,5.065573180369609,5.0,1.0109288633949347,8.448264994555988,1,1,1,0,3,Unstable,1,0,0,1,0,0,0,70.03241063168886,Bad,volatile
1,normal,16.5,0,0,4.507556133041812,4.0,1.1015112266083624,6.480568485571121,0,0,1,0,1,Unstable,1,0,1,1,0,1,1,0.3808500499233067,Bad,deceptive
1,fast,16.0,1,0,3.4099088997003673,6.0,0.629986985671481,10.0,0,1,0,0,1,Unstable,0,0,0,0,0,0,0,72.30273895592507,Bad,trauma_survivor
1,slow,20.0,1,0,3.951868712212498,4.0,0.9903737424424996,8.160429505274909,0,0,0,1,1,Stable,0,1,0,0,0,1,0,90.63102117525379,Bad,anxious_honest
1,fast,21.5,1,0,4.306188260743845,4.0,1.061237652148769,7.932213177854756,1,1,0,0,2,Unstable,0,0,0,1,1,1,0,74.15363919818118,Good,volatile
1,normal,14.5,1,0,3.707920447947801,3.0,1.1769801119869503,8.212911617729953,1,1,0,1,3,Unstable,1,1,0,0,1,1,0,52.80661636682703,Good,volatile
1,fast,11.5,1,1,4.783011905934006,3.0,1.4457529764835015,7.883817638761167,0,0,1,0,1,Stable,1,1,0,0,1,1,0,7.395386006560093,Bad,deceptive
1,normal,7.5,0,0,4.8900057808635085,4.0,1.1780011561727017,7.669017352530768,0,0,0,1,1,Stable,1,1,1,1,1,1,1,0.0,Bad,deceptive
1,slow,9.5,1,1,3.608671844311149,5.0,0.7681119740518582,9.461684404686153,1,0,0,1,2,Unstable,0,1,1,1,0,1,0,16.201794337220274,Bad,deceptive
1,fast,16.0,1,1,4.903003451622277,3.0,1.4757508629055693,8.78571776899285,0,0,0,0,0,Stable,0,1,0,0,0,1,0,90.37501053194079,Bad,anxious_honest
1,normal,15.0,1,0,3.3842985904301965,3.0,1.0960746476075491,7.546898250276069,0,0,1,1,2,Unstable,0,0,0,0,0,0,0,86.39863787818082,Bad,anxious_honest
0,slow,4.5,1,0,7.682273467310315,3.0,2.170568366827579,4.457018860237071,0,0,0,0,0,Stable,0,0,0,0,0,0,0,86.33788971654955,Good,low_risk
0,fast,8.5,0,1,6.8178621161150215,0.0,7.8178621161150215,1.4903579936581075,0,0,0,0,0,Stable,0,0,0,0,0,1,0,74.30937875065892,Good,low_risk
1,fast,11.5,0,1,5.41206669299146,4.0,1.282413338598292,8.96996304271385,1,1,0,0,2,Unstable,0,0,1,0,0,0,0,56.019754584502316,Bad,volatile
1,normal,16.0,0,1,3.909879982818318,3.0,1.2274699957045794,7.455662552960443,0,0,0,0,0,Stable,0,0,0,0,0,0,0,84.67189905606489,Bad,anxious_honest
0,fast,15.0,1,0,4.681631288006095,2.0,1.8938770960020317,7.026791401011608,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,86.80951918844902,Bad,anxious_honest
1,fast,17.0,0,1,3.345777729656309,4.0,0.8691555459312618,10.0,0,0,0,0,0,Stable,0,0,0,0,0,0,0,89.7563200593516,Good,anxious_honest
0,slow,11.5,1,0,3.0,4.0,0.8,8.274282662082,0,0,0,1,1,Stable,1,1,1,1,1,0,1,12.338761462942793,Good,deceptive
1,slow,11.5,1,1,4.40804966832646,3.0,1.352012417081615,6.62456200434182,0,0,0,0,0,Stable,1,0,0,0,1,0,0,18.490651724957605,Bad,deceptive
1,normal,20.5,1,0,3.4404237306330296,4.0,0.8880847461266059,10.0,1,0,1,0,2,Unstable,0,1,1,0,1,1,0,54.18183459297502,Good,volatile
0,slow,5.5,0,0,7.407018009271829,1.0,4.203509004635915,0.8869641720440634,0,0,0,0,0,Stable,0,0,0,0,0,0,0,75.4320203782782,Good,low_risk
0,slow,10.5,0,0,5.0025478796038865,5.0,1.0004246466006477,5.499005719157972,0,0,0,1,1,Unstable,1,1,1,1,1,1,1,5.9875511153079035,Bad,deceptive
1,normal,16.5,1,1,4.504701976836563,3.0,1.3761754942091406,9.488443787634369,0,1,0,1,2,Unstable,1,1,0,0,0,0,0,58.639680122204325,Bad,volatile
0,normal,4.5,0,0,6.579397853087778,2.0,2.5264659510292593,2.267768701836508,0,0,0,0,0,Stable,0,0,0,0,0,1,0,82.14157135698149,Good,low_risk
0,slow,3.5,0,0,6.229786954311104,0.0,7.229786954311104,1.3833230444023352,0,0,0,0,0,Stable,0,0,0,0,0,0,0,93.29687328816229,Good,low_risk
